frame,label,confidence,x,y,time
418,moc1,0.8242,818,663,2025-10-31T15:35:12.337670+00:00
418,moc2,0.8032,692,400,2025-10-31T15:35:12.337670+00:00
418,moc3,0.7827,127,666,2025-10-31T15:35:12.337670+00:00
418,moc4,0.7075,345,420,2025-10-31T15:35:12.337670+00:00
418,dog,0.5449,696,527,2025-10-31T15:35:12.337670+00:00
418,songoku,0.4795,550,381,2025-10-31T15:35:12.337670+00:00
419,moc1,0.8521,817,662,2025-10-31T15:35:12.380018+00:00
419,moc3,0.7827,127,667,2025-10-31T15:35:12.382022+00:00
419,moc2,0.7744,692,401,2025-10-31T15:35:12.382022+00:00
419,moc4,0.7339,345,420,2025-10-31T15:35:12.382022+00:00
419,dog,0.4922,696,527,2025-10-31T15:35:12.382022+00:00
419,songoku,0.4167,551,381,2025-10-31T15:35:12.382022+00:00
420,moc1,0.8408,818,662,2025-10-31T15:35:12.401924+00:00
420,moc3,0.8008,126,667,2025-10-31T15:35:12.401924+00:00
420,moc2,0.7568,692,402,2025-10-31T15:35:12.401924+00:00
420,moc4,0.6245,345,419,2025-10-31T15:35:12.401924+00:00
420,songoku,0.5439,550,380,2025-10-31T15:35:12.416195+00:00
420,dog,0.543,696,529,2025-10-31T15:35:12.416195+00:00
421,moc1,0.8652,817,662,2025-10-31T15:35:12.433668+00:00
421,moc3,0.8115,125,667,2025-10-31T15:35:12.433668+00:00
421,moc2,0.7734,692,401,2025-10-31T15:35:12.433668+00:00
421,moc4,0.6943,346,420,2025-10-31T15:35:12.433668+00:00
421,dog,0.4358,697,527,2025-10-31T15:35:12.433668+00:00
421,songoku,0.4207,551,381,2025-10-31T15:35:12.449758+00:00
422,moc1,0.8491,818,662,2025-10-31T15:35:12.481475+00:00
422,moc2,0.8208,692,399,2025-10-31T15:35:12.481475+00:00
422,moc3,0.8105,125,667,2025-10-31T15:35:12.481475+00:00
422,moc4,0.6245,344,419,2025-10-31T15:35:12.481475+00:00
422,dog,0.5601,696,528,2025-10-31T15:35:12.481475+00:00
422,songoku,0.4282,550,381,2025-10-31T15:35:12.481475+00:00
423,moc1,0.8491,817,663,2025-10-31T15:35:12.516239+00:00
423,moc3,0.7827,126,667,2025-10-31T15:35:12.516239+00:00
423,moc2,0.7705,691,400,2025-10-31T15:35:12.516239+00:00
423,moc4,0.7295,345,418,2025-10-31T15:35:12.516239+00:00
423,dog,0.5273,697,528,2025-10-31T15:35:12.516239+00:00
423,songoku,0.4736,550,381,2025-10-31T15:35:12.516239+00:00
424,moc1,0.832,818,662,2025-10-31T15:35:12.544559+00:00
424,moc2,0.8174,692,400,2025-10-31T15:35:12.544559+00:00
424,moc3,0.8018,126,667,2025-10-31T15:35:12.544559+00:00
424,moc4,0.7358,345,418,2025-10-31T15:35:12.544559+00:00
424,dog,0.5176,697,527,2025-10-31T15:35:12.544559+00:00
424,songoku,0.457,551,381,2025-10-31T15:35:12.544559+00:00
425,moc1,0.8511,817,662,2025-10-31T15:35:12.586439+00:00
425,moc2,0.8198,692,400,2025-10-31T15:35:12.586439+00:00
425,moc3,0.8032,126,667,2025-10-31T15:35:12.586439+00:00
425,moc4,0.6279,345,419,2025-10-31T15:35:12.586439+00:00
425,dog,0.502,697,529,2025-10-31T15:35:12.586439+00:00
425,songoku,0.4436,552,381,2025-10-31T15:35:12.586439+00:00
426,moc1,0.8364,818,662,2025-10-31T15:35:12.616195+00:00
426,moc2,0.8032,692,401,2025-10-31T15:35:12.616195+00:00
426,moc3,0.8008,126,667,2025-10-31T15:35:12.616195+00:00
426,moc4,0.6533,345,420,2025-10-31T15:35:12.616195+00:00
426,dog,0.5078,697,528,2025-10-31T15:35:12.616195+00:00
426,songoku,0.4524,551,381,2025-10-31T15:35:12.616195+00:00
427,moc1,0.8276,818,662,2025-10-31T15:35:12.639631+00:00
427,moc2,0.8081,692,401,2025-10-31T15:35:12.639631+00:00
427,moc3,0.7812,127,667,2025-10-31T15:35:12.639631+00:00
427,moc4,0.6113,345,420,2025-10-31T15:35:12.639631+00:00
427,dog,0.5889,697,526,2025-10-31T15:35:12.655320+00:00
427,songoku,0.5264,550,380,2025-10-31T15:35:12.655320+00:00
428,moc1,0.8276,817,663,2025-10-31T15:35:12.681866+00:00
428,moc3,0.7734,126,667,2025-10-31T15:35:12.681866+00:00
428,moc2,0.769,692,401,2025-10-31T15:35:12.681866+00:00
428,moc4,0.709,344,420,2025-10-31T15:35:12.681866+00:00
428,dog,0.5698,696,527,2025-10-31T15:35:12.687079+00:00
428,songoku,0.4912,551,381,2025-10-31T15:35:12.687079+00:00
429,moc1,0.8481,817,662,2025-10-31T15:35:12.716125+00:00
429,moc3,0.7788,127,667,2025-10-31T15:35:12.716125+00:00
429,moc2,0.749,692,402,2025-10-31T15:35:12.716125+00:00
429,moc4,0.6133,344,420,2025-10-31T15:35:12.718553+00:00
429,dog,0.5547,697,527,2025-10-31T15:35:12.718553+00:00
429,songoku,0.4111,550,380,2025-10-31T15:35:12.718553+00:00
430,moc1,0.8438,817,662,2025-10-31T15:35:12.734436+00:00
430,moc3,0.8081,127,667,2025-10-31T15:35:12.750109+00:00
430,moc2,0.7295,692,402,2025-10-31T15:35:12.750109+00:00
430,moc4,0.686,345,420,2025-10-31T15:35:12.750109+00:00
430,dog,0.6655,696,527,2025-10-31T15:35:12.750109+00:00
430,songoku,0.5728,551,381,2025-10-31T15:35:12.750109+00:00
431,moc1,0.855,817,663,2025-10-31T15:35:12.781877+00:00
431,moc3,0.7969,126,667,2025-10-31T15:35:12.781877+00:00
431,moc2,0.7168,693,402,2025-10-31T15:35:12.781877+00:00
431,moc4,0.6943,346,420,2025-10-31T15:35:12.781877+00:00
431,dog,0.6494,696,528,2025-10-31T15:35:12.781877+00:00
431,songoku,0.5322,551,381,2025-10-31T15:35:12.781877+00:00
432,moc1,0.8418,817,662,2025-10-31T15:35:12.797768+00:00
432,moc2,0.7676,693,401,2025-10-31T15:35:12.813624+00:00
432,moc3,0.7505,127,667,2025-10-31T15:35:12.813624+00:00
432,dog,0.7139,696,527,2025-10-31T15:35:12.813624+00:00
432,songoku,0.6343,552,381,2025-10-31T15:35:12.813624+00:00
432,moc4,0.6187,345,419,2025-10-31T15:35:12.813624+00:00
433,moc1,0.832,817,662,2025-10-31T15:35:12.845493+00:00
433,dog,0.8032,697,527,2025-10-31T15:35:12.845493+00:00
433,moc3,0.769,127,666,2025-10-31T15:35:12.845493+00:00
433,moc2,0.7505,692,398,2025-10-31T15:35:12.845493+00:00
433,songoku,0.7051,552,380,2025-10-31T15:35:12.845493+00:00
433,moc4,0.585,345,419,2025-10-31T15:35:12.845493+00:00
434,moc1,0.8418,818,662,2025-10-31T15:35:12.877283+00:00
434,moc3,0.7622,126,666,2025-10-31T15:35:12.877283+00:00
434,moc2,0.7534,692,401,2025-10-31T15:35:12.877283+00:00
434,dog,0.7461,696,526,2025-10-31T15:35:12.877283+00:00
434,songoku,0.6733,552,381,2025-10-31T15:35:12.877283+00:00
434,moc4,0.6318,345,419,2025-10-31T15:35:12.877283+00:00
435,moc1,0.8398,817,662,2025-10-31T15:35:12.908815+00:00
435,moc3,0.7798,125,667,2025-10-31T15:35:12.908815+00:00
435,dog,0.7637,696,526,2025-10-31T15:35:12.908815+00:00
435,moc2,0.7456,693,402,2025-10-31T15:35:12.908815+00:00
435,songoku,0.6802,552,380,2025-10-31T15:35:12.908815+00:00
435,moc4,0.6133,345,419,2025-10-31T15:35:12.908815+00:00
436,moc1,0.8311,817,663,2025-10-31T15:35:12.940294+00:00
436,moc3,0.7842,126,666,2025-10-31T15:35:12.940294+00:00
436,dog,0.7788,696,527,2025-10-31T15:35:12.940294+00:00
436,moc2,0.7441,694,402,2025-10-31T15:35:12.940294+00:00
436,songoku,0.7334,552,381,2025-10-31T15:35:12.940294+00:00
436,moc4,0.6689,345,419,2025-10-31T15:35:12.940294+00:00
437,moc1,0.8643,817,662,2025-10-31T15:35:12.972422+00:00
437,dog,0.8301,697,526,2025-10-31T15:35:12.972422+00:00
437,moc3,0.7788,127,667,2025-10-31T15:35:12.972422+00:00
437,moc2,0.7476,693,402,2025-10-31T15:35:12.972422+00:00
437,songoku,0.7363,552,381,2025-10-31T15:35:12.972422+00:00
437,moc4,0.3057,344,420,2025-10-31T15:35:12.972422+00:00
438,moc1,0.8613,817,662,2025-10-31T15:35:13.003518+00:00
438,dog,0.8057,697,526,2025-10-31T15:35:13.003518+00:00
438,moc3,0.7798,126,667,2025-10-31T15:35:13.003518+00:00
438,moc2,0.7485,694,401,2025-10-31T15:35:13.003518+00:00
438,songoku,0.6934,551,380,2025-10-31T15:35:13.003518+00:00
438,moc4,0.4207,345,420,2025-10-31T15:35:13.003518+00:00
439,moc1,0.8608,817,663,2025-10-31T15:35:13.035204+00:00
439,dog,0.7993,698,526,2025-10-31T15:35:13.035204+00:00
439,moc3,0.7661,126,667,2025-10-31T15:35:13.035204+00:00
439,moc2,0.7378,693,401,2025-10-31T15:35:13.035204+00:00
439,songoku,0.7349,550,381,2025-10-31T15:35:13.035204+00:00
439,moc4,0.4863,346,421,2025-10-31T15:35:13.035204+00:00
440,moc1,0.8345,817,663,2025-10-31T15:35:13.066102+00:00
440,moc3,0.7959,126,667,2025-10-31T15:35:13.066102+00:00
440,songoku,0.7485,552,381,2025-10-31T15:35:13.076538+00:00
440,moc2,0.7461,692,401,2025-10-31T15:35:13.076538+00:00
440,dog,0.7295,701,526,2025-10-31T15:35:13.076538+00:00
440,moc4,0.604,345,420,2025-10-31T15:35:13.076538+00:00
441,moc1,0.8608,817,663,2025-10-31T15:35:13.097696+00:00
441,moc3,0.8057,126,667,2025-10-31T15:35:13.097696+00:00
441,moc2,0.7627,692,402,2025-10-31T15:35:13.097696+00:00
441,songoku,0.7334,550,381,2025-10-31T15:35:13.097696+00:00
441,moc4,0.7324,346,420,2025-10-31T15:35:13.097696+00:00
441,dog,0.6958,703,525,2025-10-31T15:35:13.097696+00:00
442,moc1,0.8457,817,662,2025-10-31T15:35:13.140096+00:00
442,moc3,0.7852,126,667,2025-10-31T15:35:13.140096+00:00
442,moc2,0.7661,692,401,2025-10-31T15:35:13.140096+00:00
442,songoku,0.7334,551,381,2025-10-31T15:35:13.140096+00:00
442,dog,0.6909,707,523,2025-10-31T15:35:13.140096+00:00
442,moc4,0.6758,345,419,2025-10-31T15:35:13.140096+00:00
443,moc1,0.8428,817,662,2025-10-31T15:35:13.177441+00:00
443,moc2,0.7637,692,400,2025-10-31T15:35:13.177441+00:00
443,moc3,0.7578,127,667,2025-10-31T15:35:13.177441+00:00
443,moc4,0.7139,345,420,2025-10-31T15:35:13.177441+00:00
443,songoku,0.647,551,381,2025-10-31T15:35:13.177441+00:00
443,dog,0.6279,710,521,2025-10-31T15:35:13.177441+00:00
444,moc1,0.855,818,662,2025-10-31T15:35:13.216288+00:00
444,moc3,0.8081,125,667,2025-10-31T15:35:13.216288+00:00
444,moc2,0.7827,692,400,2025-10-31T15:35:13.216288+00:00
444,moc4,0.7026,345,418,2025-10-31T15:35:13.216288+00:00
444,songoku,0.6968,552,381,2025-10-31T15:35:13.216288+00:00
444,dog,0.6206,711,519,2025-10-31T15:35:13.216288+00:00
445,moc1,0.855,818,662,2025-10-31T15:35:13.240801+00:00
445,moc3,0.7944,126,667,2025-10-31T15:35:13.240801+00:00
445,moc2,0.7656,692,403,2025-10-31T15:35:13.240801+00:00
445,moc4,0.7534,344,419,2025-10-31T15:35:13.240801+00:00
445,songoku,0.7256,552,381,2025-10-31T15:35:13.240801+00:00
445,dog,0.7139,712,517,2025-10-31T15:35:13.240801+00:00
446,moc1,0.8418,817,662,2025-10-31T15:35:13.283162+00:00
446,moc3,0.7661,126,667,2025-10-31T15:35:13.283162+00:00
446,moc4,0.7622,345,419,2025-10-31T15:35:13.283162+00:00
446,moc2,0.7485,692,402,2025-10-31T15:35:13.283162+00:00
446,songoku,0.7051,552,381,2025-10-31T15:35:13.283162+00:00
446,dog,0.6909,714,513,2025-10-31T15:35:13.283162+00:00
447,moc1,0.853,817,663,2025-10-31T15:35:13.319989+00:00
447,moc2,0.771,692,401,2025-10-31T15:35:13.319989+00:00
447,moc3,0.7549,127,667,2025-10-31T15:35:13.319989+00:00
447,songoku,0.7456,551,381,2025-10-31T15:35:13.319989+00:00
447,moc4,0.7339,344,420,2025-10-31T15:35:13.319989+00:00
447,dog,0.7231,714,510,2025-10-31T15:35:13.319989+00:00
448,moc1,0.8438,818,663,2025-10-31T15:35:13.351532+00:00
448,moc3,0.7852,126,666,2025-10-31T15:35:13.351532+00:00
448,moc2,0.75,693,402,2025-10-31T15:35:13.351532+00:00
448,dog,0.7461,715,506,2025-10-31T15:35:13.351532+00:00
448,moc4,0.6992,344,420,2025-10-31T15:35:13.351532+00:00
448,songoku,0.6968,551,381,2025-10-31T15:35:13.351532+00:00
449,moc1,0.8208,817,662,2025-10-31T15:35:13.383185+00:00
449,moc3,0.8008,127,667,2025-10-31T15:35:13.383185+00:00
449,moc2,0.7358,692,400,2025-10-31T15:35:13.383185+00:00
449,moc4,0.728,345,421,2025-10-31T15:35:13.383185+00:00
449,songoku,0.647,551,380,2025-10-31T15:35:13.383185+00:00
449,dog,0.606,716,505,2025-10-31T15:35:13.383185+00:00
450,moc1,0.8472,817,662,2025-10-31T15:35:13.416149+00:00
450,moc3,0.7852,126,667,2025-10-31T15:35:13.416149+00:00
450,songoku,0.7441,551,381,2025-10-31T15:35:13.416149+00:00
450,moc2,0.7129,694,401,2025-10-31T15:35:13.416149+00:00
450,dog,0.6841,716,501,2025-10-31T15:35:13.416149+00:00
450,moc4,0.5757,344,419,2025-10-31T15:35:13.416149+00:00
451,moc1,0.8335,817,662,2025-10-31T15:35:13.447020+00:00
451,moc3,0.7812,127,667,2025-10-31T15:35:13.447020+00:00
451,songoku,0.7544,552,381,2025-10-31T15:35:13.447020+00:00
451,moc2,0.7051,694,401,2025-10-31T15:35:13.447020+00:00
451,dog,0.6206,716,496,2025-10-31T15:35:13.447020+00:00
451,moc4,0.3979,346,421,2025-10-31T15:35:13.447020+00:00
452,moc1,0.8389,818,663,2025-10-31T15:35:13.489172+00:00
452,moc3,0.7983,126,667,2025-10-31T15:35:13.489172+00:00
452,songoku,0.7241,552,381,2025-10-31T15:35:13.489172+00:00
452,moc2,0.71,693,401,2025-10-31T15:35:13.489172+00:00
452,dog,0.5962,714,494,2025-10-31T15:35:13.489172+00:00
452,moc4,0.4436,345,421,2025-10-31T15:35:13.494278+00:00
453,moc1,0.8457,817,663,2025-10-31T15:35:13.526028+00:00
453,moc3,0.7959,126,667,2025-10-31T15:35:13.526028+00:00
453,moc2,0.7324,692,400,2025-10-31T15:35:13.526028+00:00
453,moc4,0.6895,346,420,2025-10-31T15:35:13.526028+00:00
453,songoku,0.6885,552,380,2025-10-31T15:35:13.526028+00:00
453,dog,0.6689,714,488,2025-10-31T15:35:13.526028+00:00
454,moc1,0.8481,817,662,2025-10-31T15:35:13.561686+00:00
454,moc3,0.7905,126,667,2025-10-31T15:35:13.561686+00:00
454,dog,0.728,712,485,2025-10-31T15:35:13.563691+00:00
454,moc2,0.7217,693,400,2025-10-31T15:35:13.563691+00:00
454,songoku,0.627,550,380,2025-10-31T15:35:13.563691+00:00
454,moc4,0.6133,346,420,2025-10-31T15:35:13.563691+00:00
455,moc1,0.8481,817,662,2025-10-31T15:35:13.589334+00:00
455,moc3,0.8091,127,667,2025-10-31T15:35:13.589334+00:00
455,moc2,0.7227,692,401,2025-10-31T15:35:13.589334+00:00
455,songoku,0.6899,552,380,2025-10-31T15:35:13.589334+00:00
455,dog,0.6792,712,479,2025-10-31T15:35:13.589334+00:00
455,moc4,0.5312,346,419,2025-10-31T15:35:13.589334+00:00
456,moc1,0.8428,817,663,2025-10-31T15:35:13.621059+00:00
456,moc3,0.8008,126,667,2025-10-31T15:35:13.621059+00:00
456,moc4,0.7446,345,421,2025-10-31T15:35:13.621059+00:00
456,songoku,0.7393,551,380,2025-10-31T15:35:13.621059+00:00
456,dog,0.709,710,475,2025-10-31T15:35:13.621059+00:00
456,moc2,0.7031,693,401,2025-10-31T15:35:13.621059+00:00
457,moc1,0.8257,818,663,2025-10-31T15:35:13.652627+00:00
457,moc3,0.7661,126,666,2025-10-31T15:35:13.652627+00:00
457,songoku,0.7456,552,381,2025-10-31T15:35:13.652627+00:00
457,moc2,0.7295,692,401,2025-10-31T15:35:13.652627+00:00
457,dog,0.7188,709,472,2025-10-31T15:35:13.652627+00:00
457,moc4,0.7104,345,420,2025-10-31T15:35:13.652627+00:00
458,moc1,0.8364,818,663,2025-10-31T15:35:13.684199+00:00
458,dog,0.8345,707,469,2025-10-31T15:35:13.684199+00:00
458,moc3,0.7969,126,667,2025-10-31T15:35:13.684199+00:00
458,songoku,0.7612,551,380,2025-10-31T15:35:13.684199+00:00
458,moc2,0.749,692,401,2025-10-31T15:35:13.684199+00:00
458,moc4,0.6943,345,420,2025-10-31T15:35:13.684199+00:00
459,moc1,0.855,818,662,2025-10-31T15:35:13.726573+00:00
459,dog,0.8389,707,469,2025-10-31T15:35:13.726573+00:00
459,moc3,0.7827,128,667,2025-10-31T15:35:13.726573+00:00
459,songoku,0.7393,552,381,2025-10-31T15:35:13.726573+00:00
459,moc2,0.7188,692,400,2025-10-31T15:35:13.726573+00:00
459,moc4,0.5947,345,419,2025-10-31T15:35:13.726573+00:00
460,moc1,0.8457,818,663,2025-10-31T15:35:13.760087+00:00
460,dog,0.8105,708,467,2025-10-31T15:35:13.760087+00:00
460,moc3,0.7827,126,666,2025-10-31T15:35:13.760087+00:00
460,moc2,0.7295,692,400,2025-10-31T15:35:13.760087+00:00
460,songoku,0.7212,551,380,2025-10-31T15:35:13.762092+00:00
460,moc4,0.6738,345,419,2025-10-31T15:35:13.762092+00:00
461,moc1,0.8198,817,663,2025-10-31T15:35:13.790151+00:00
461,moc3,0.7983,127,667,2025-10-31T15:35:13.790151+00:00
461,dog,0.7852,709,466,2025-10-31T15:35:13.790151+00:00
461,moc4,0.7251,345,419,2025-10-31T15:35:13.790151+00:00
461,songoku,0.7065,551,381,2025-10-31T15:35:13.790151+00:00
461,moc2,0.6943,693,400,2025-10-31T15:35:13.790151+00:00
462,moc1,0.8291,817,663,2025-10-31T15:35:13.827045+00:00
462,moc3,0.772,127,667,2025-10-31T15:35:13.827045+00:00
462,moc2,0.7266,692,401,2025-10-31T15:35:13.827045+00:00
462,dog,0.7202,709,466,2025-10-31T15:35:13.827045+00:00
462,songoku,0.7031,552,381,2025-10-31T15:35:13.827045+00:00
462,moc4,0.6001,345,419,2025-10-31T15:35:13.827045+00:00
463,moc1,0.8164,817,663,2025-10-31T15:35:13.866511+00:00
463,moc3,0.7744,127,667,2025-10-31T15:35:13.866511+00:00
463,dog,0.7607,709,466,2025-10-31T15:35:13.866511+00:00
463,songoku,0.7598,551,381,2025-10-31T15:35:13.866511+00:00
463,moc2,0.6929,691,400,2025-10-31T15:35:13.866511+00:00
463,moc4,0.5508,344,420,2025-10-31T15:35:13.866511+00:00
464,moc1,0.8257,818,663,2025-10-31T15:35:13.908735+00:00
464,moc3,0.8223,127,667,2025-10-31T15:35:13.908735+00:00
464,moc2,0.8081,692,399,2025-10-31T15:35:13.908735+00:00
464,songoku,0.7568,551,380,2025-10-31T15:35:13.908735+00:00
464,dog,0.7104,711,467,2025-10-31T15:35:13.908735+00:00
464,moc4,0.6533,345,420,2025-10-31T15:35:13.908735+00:00
465,moc1,0.8311,817,663,2025-10-31T15:35:13.938435+00:00
465,moc3,0.8164,127,667,2025-10-31T15:35:13.938435+00:00
465,moc2,0.7705,692,400,2025-10-31T15:35:13.938435+00:00
465,songoku,0.7319,552,381,2025-10-31T15:35:13.938435+00:00
465,moc4,0.6958,345,420,2025-10-31T15:35:13.938435+00:00
465,dog,0.6187,712,467,2025-10-31T15:35:13.938435+00:00
466,moc1,0.8398,817,663,2025-10-31T15:35:13.970234+00:00
466,moc3,0.7744,127,666,2025-10-31T15:35:13.970234+00:00
466,songoku,0.7471,551,381,2025-10-31T15:35:13.970234+00:00
466,dog,0.6895,714,468,2025-10-31T15:35:13.970234+00:00
466,moc2,0.6851,692,400,2025-10-31T15:35:13.980396+00:00
466,moc4,0.5981,345,419,2025-10-31T15:35:13.980396+00:00
467,moc1,0.8491,818,663,2025-10-31T15:35:14.002045+00:00
467,moc3,0.8174,126,666,2025-10-31T15:35:14.002045+00:00
467,songoku,0.7441,552,381,2025-10-31T15:35:14.002045+00:00
467,moc2,0.7358,692,401,2025-10-31T15:35:14.002045+00:00
467,dog,0.6978,716,470,2025-10-31T15:35:14.002045+00:00
467,moc4,0.5273,344,420,2025-10-31T15:35:14.002045+00:00
468,moc1,0.8335,818,663,2025-10-31T15:35:14.034262+00:00
468,moc3,0.772,126,667,2025-10-31T15:35:14.034262+00:00
468,moc2,0.7607,692,402,2025-10-31T15:35:14.034262+00:00
468,dog,0.7417,718,473,2025-10-31T15:35:14.034262+00:00
468,songoku,0.7378,552,381,2025-10-31T15:35:14.034262+00:00
468,moc4,0.6567,345,420,2025-10-31T15:35:14.034262+00:00
469,moc1,0.8354,818,663,2025-10-31T15:35:14.076888+00:00
469,moc3,0.7881,127,666,2025-10-31T15:35:14.076888+00:00
469,moc2,0.7812,692,401,2025-10-31T15:35:14.076888+00:00
469,moc4,0.7041,345,420,2025-10-31T15:35:14.076888+00:00
469,dog,0.6426,718,478,2025-10-31T15:35:14.076888+00:00
469,songoku,0.6289,552,381,2025-10-31T15:35:14.076888+00:00
470,moc1,0.8457,818,662,2025-10-31T15:35:14.098260+00:00
470,moc3,0.793,126,667,2025-10-31T15:35:14.098260+00:00
470,dog,0.7607,721,482,2025-10-31T15:35:14.098260+00:00
470,moc2,0.7446,693,401,2025-10-31T15:35:14.113921+00:00
470,songoku,0.7051,551,381,2025-10-31T15:35:14.113921+00:00
470,moc4,0.6958,344,420,2025-10-31T15:35:14.113921+00:00
471,moc1,0.8354,818,663,2025-10-31T15:35:14.145656+00:00
471,dog,0.8091,722,486,2025-10-31T15:35:14.145656+00:00
471,moc3,0.7842,126,667,2025-10-31T15:35:14.145656+00:00
471,moc2,0.7759,692,400,2025-10-31T15:35:14.145656+00:00
471,songoku,0.6919,550,381,2025-10-31T15:35:14.145656+00:00
471,moc4,0.646,344,421,2025-10-31T15:35:14.145656+00:00
472,moc1,0.8311,817,663,2025-10-31T15:35:14.176976+00:00
472,moc3,0.8115,126,667,2025-10-31T15:35:14.176976+00:00
472,dog,0.7295,723,494,2025-10-31T15:35:14.176976+00:00
472,moc2,0.7148,693,401,2025-10-31T15:35:14.176976+00:00
472,songoku,0.7065,552,381,2025-10-31T15:35:14.176976+00:00
472,moc4,0.543,345,419,2025-10-31T15:35:14.176976+00:00
473,moc1,0.8354,818,663,2025-10-31T15:35:14.225250+00:00
473,moc3,0.8081,126,667,2025-10-31T15:35:14.225250+00:00
473,moc2,0.7568,692,401,2025-10-31T15:35:14.225250+00:00
473,moc4,0.7202,345,419,2025-10-31T15:35:14.225250+00:00
473,dog,0.6807,721,499,2025-10-31T15:35:14.225250+00:00
473,songoku,0.6416,551,381,2025-10-31T15:35:14.225250+00:00
474,moc1,0.8472,818,663,2025-10-31T15:35:14.257040+00:00
474,moc3,0.8115,127,667,2025-10-31T15:35:14.257040+00:00
474,moc2,0.7456,694,401,2025-10-31T15:35:14.257040+00:00
474,songoku,0.6934,552,381,2025-10-31T15:35:14.257040+00:00
474,moc4,0.644,345,421,2025-10-31T15:35:14.257040+00:00
474,dog,0.6387,719,505,2025-10-31T15:35:14.257040+00:00
475,moc1,0.8447,818,662,2025-10-31T15:35:14.290835+00:00
475,moc3,0.814,127,667,2025-10-31T15:35:14.290835+00:00
475,moc4,0.7549,345,420,2025-10-31T15:35:14.290835+00:00
475,moc2,0.7407,693,401,2025-10-31T15:35:14.290835+00:00
475,songoku,0.7227,552,381,2025-10-31T15:35:14.290835+00:00
475,dog,0.6206,714,510,2025-10-31T15:35:14.292841+00:00
476,moc1,0.8491,818,663,2025-10-31T15:35:14.320623+00:00
476,moc3,0.8188,126,666,2025-10-31T15:35:14.320623+00:00
476,dog,0.7881,710,513,2025-10-31T15:35:14.320623+00:00
476,moc2,0.7461,693,401,2025-10-31T15:35:14.320623+00:00
476,songoku,0.7393,552,381,2025-10-31T15:35:14.320623+00:00
476,moc4,0.7358,345,419,2025-10-31T15:35:14.320623+00:00
477,moc1,0.8301,817,662,2025-10-31T15:35:14.352204+00:00
477,moc3,0.813,126,666,2025-10-31T15:35:14.352204+00:00
477,dog,0.8032,704,518,2025-10-31T15:35:14.352204+00:00
477,songoku,0.7559,551,381,2025-10-31T15:35:14.352204+00:00
477,moc2,0.7271,693,401,2025-10-31T15:35:14.352204+00:00
477,moc4,0.6895,346,419,2025-10-31T15:35:14.352204+00:00
478,moc1,0.8276,817,662,2025-10-31T15:35:14.383850+00:00
478,dog,0.7993,695,525,2025-10-31T15:35:14.383850+00:00
478,songoku,0.7939,551,381,2025-10-31T15:35:14.383850+00:00
478,moc3,0.793,126,666,2025-10-31T15:35:14.383850+00:00
478,moc2,0.7227,693,402,2025-10-31T15:35:14.383850+00:00
478,moc4,0.6792,345,420,2025-10-31T15:35:14.383850+00:00
479,moc1,0.8242,818,662,2025-10-31T15:35:14.416494+00:00
479,moc3,0.7944,127,666,2025-10-31T15:35:14.416494+00:00
479,songoku,0.7642,551,382,2025-10-31T15:35:14.416494+00:00
479,moc2,0.7393,692,401,2025-10-31T15:35:14.416494+00:00
479,dog,0.7139,684,528,2025-10-31T15:35:14.416494+00:00
479,moc4,0.6772,345,419,2025-10-31T15:35:14.416494+00:00
480,moc1,0.8257,817,663,2025-10-31T15:35:14.447587+00:00
480,moc3,0.8164,125,667,2025-10-31T15:35:14.447587+00:00
480,dog,0.8032,671,529,2025-10-31T15:35:14.447587+00:00
480,moc4,0.7773,345,420,2025-10-31T15:35:14.447587+00:00
480,moc2,0.7266,693,402,2025-10-31T15:35:14.447587+00:00
480,songoku,0.7256,551,381,2025-10-31T15:35:14.447587+00:00
481,moc1,0.8457,817,662,2025-10-31T15:35:14.489126+00:00
481,moc3,0.8066,126,666,2025-10-31T15:35:14.489126+00:00
481,dog,0.7842,658,532,2025-10-31T15:35:14.489126+00:00
481,moc2,0.772,693,400,2025-10-31T15:35:14.489126+00:00
481,songoku,0.7627,551,382,2025-10-31T15:35:14.489126+00:00
481,moc4,0.644,345,419,2025-10-31T15:35:14.489126+00:00
